Iteration, Best Fitness,Elitisme Rate, Mutation Rate, Population Size, Crossover Type, Mutation Type, Duration (ms)
90, 12280,00, 0,05, 0,40, 300, twoPointCrossover, swapMutation, 3223
90, 12260,00, 0,05, 0,20, 300, twoPointCrossover, swapMutation, 3289
90, 12210,00, 0,05, 0,40, 300, crossover, swapMutation, 3506
90, 12320,00, 0,05, 0,20, 300, crossover, swapMutation, 3844
90, 12250,00, 0,05, 0,20, 300, singlePointCrossover, swapMutation, 4124
90, 12250,00, 0,05, 0,40, 300, singlePointCrossover, swapMutation, 4180
90, 12225,00, 0,05, 0,20, 300, twoPointCrossover, scrambleMutation, 5091
90, 12270,00, 0,05, 0,20, 300, crossover, scrambleMutation, 5131
90, 12360,00, 0,05, 0,20, 300, crossover, inversionMutation, 5363
90, 12320,00, 0,05, 0,20, 300, singlePointCrossover, flipMutation, 5382
90, 12320,00, 0,05, 0,20, 300, singlePointCrossover, inversionMutation, 5411
90, 12320,00, 0,05, 0,40, 300, crossover, scrambleMutation, 5555
90, 12320,00, 0,05, 0,20, 300, twoPointCrossover, flipMutation, 5694
90, 12380,00, 0,05, 0,40, 300, twoPointCrossover, scrambleMutation, 5727
90, 12400,00, 0,05, 0,20, 300, singlePointCrossover, scrambleMutation, 5956
90, 12320,00, 0,05, 0,40, 300, twoPointCrossover, flipMutation, 5961
90, 12380,00, 0,05, 0,40, 300, singlePointCrossover, inversionMutation, 6054
90, 12360,00, 0,05, 0,20, 300, twoPointCrossover, inversionMutation, 6147
90, 12290,00, 0,05, 0,20, 300, crossover, flipMutation, 6228
90, 12330,00, 0,05, 0,40, 300, crossover, inversionMutation, 6246
90, 12370,00, 0,05, 0,60, 300, crossover, swapMutation, 3349
90, 12200,00, 0,05, 0,40, 300, singlePointCrossover, flipMutation, 6747
90, 12400,00, 0,05, 0,40, 300, singlePointCrossover, scrambleMutation, 7251
90, 12210,00, 0,05, 0,40, 300, twoPointCrossover, inversionMutation, 7589
90, 12230,00, 0,05, 0,40, 300, crossover, flipMutation, 7673
90, 12320,00, 0,05, 0,60, 300, singlePointCrossover, swapMutation, 3577
90, 12240,00, 0,05, 0,60, 300, twoPointCrossover, swapMutation, 3119
90, 12250,00, 0,05, 0,80, 300, crossover, swapMutation, 3089
90, 12330,00, 0,05, 0,60, 300, crossover, scrambleMutation, 5715
90, 12400,00, 0,05, 0,80, 300, twoPointCrossover, swapMutation, 2908
90, 12380,00, 0,05, 0,60, 300, crossover, inversionMutation, 5907
90, 12310,00, 0,05, 0,60, 300, crossover, flipMutation, 6651
90, 12260,00, 0,05, 0,80, 300, singlePointCrossover, swapMutation, 4014
90, 12240,00, 0,05, 0,60, 300, singlePointCrossover, scrambleMutation, 5670
90, 12400,00, 0,05, 0,60, 300, singlePointCrossover, inversionMutation, 5769
90, 12390,00, 0,05, 0,60, 300, twoPointCrossover, inversionMutation, 5505
90, 12400,00, 0,05, 0,60, 300, twoPointCrossover, scrambleMutation, 5676
90, 12250,00, 0,05, 0,60, 300, singlePointCrossover, flipMutation, 7260
90, 12190,00, 0,10, 0,20, 300, crossover, swapMutation, 3845
90, 11340,00, 0,05, 0,80, 300, crossover, inversionMutation, 5728
90, 12350,00, 0,05, 0,60, 300, twoPointCrossover, flipMutation, 6474
90, 12390,00, 0,05, 0,80, 300, singlePointCrossover, inversionMutation, 6064
90, 12200,00, 0,05, 0,80, 300, singlePointCrossover, flipMutation, 6330
90, 12260,00, 0,05, 0,80, 300, crossover, flipMutation, 6817
90, 12360,00, 0,10, 0,20, 300, singlePointCrossover, swapMutation, 3101
90, 12250,00, 0,05, 0,80, 300, twoPointCrossover, flipMutation, 6222
90, 12330,00, 0,05, 0,80, 300, singlePointCrossover, scrambleMutation, 6990
90, 12380,00, 0,05, 0,80, 300, crossover, scrambleMutation, 7588
90, 12400,00, 0,10, 0,20, 300, twoPointCrossover, swapMutation, 2750
90, 12380,00, 0,05, 0,80, 300, twoPointCrossover, scrambleMutation, 7189
90, 12330,00, 0,10, 0,40, 300, singlePointCrossover, swapMutation, 2599
90, 12330,00, 0,10, 0,40, 300, crossover, swapMutation, 3996
90, 12230,00, 0,10, 0,40, 300, twoPointCrossover, swapMutation, 2550
90, 12300,00, 0,05, 0,80, 300, twoPointCrossover, inversionMutation, 7898
90, 12400,00, 0,10, 0,20, 300, crossover, inversionMutation, 7750
90, 12360,00, 0,10, 0,20, 300, crossover, scrambleMutation, 8080
90, 12400,00, 0,10, 0,20, 300, singlePointCrossover, inversionMutation, 7535
90, 12360,00, 0,10, 0,20, 300, singlePointCrossover, scrambleMutation, 7928
90, 12300,00, 0,10, 0,20, 300, singlePointCrossover, flipMutation, 8726
90, 12240,00, 0,10, 0,60, 300, crossover, swapMutation, 3784
90, 12400,00, 0,10, 0,20, 300, crossover, flipMutation, 10743
90, 12280,00, 0,10, 0,60, 300, singlePointCrossover, swapMutation, 3456
90, 12360,00, 0,10, 0,20, 300, twoPointCrossover, scrambleMutation, 8248
90, 12270,00, 0,10, 0,20, 300, twoPointCrossover, inversionMutation, 9112
90, 12290,00, 0,10, 0,20, 300, twoPointCrossover, flipMutation, 10698
90, 12220,00, 0,10, 0,60, 300, twoPointCrossover, swapMutation, 3253
90, 12400,00, 0,10, 0,40, 300, crossover, inversionMutation, 9975
90, 12220,00, 0,10, 0,40, 300, singlePointCrossover, flipMutation, 9886
90, 12350,00, 0,10, 0,40, 300, crossover, flipMutation, 10682
90, 12320,00, 0,10, 0,40, 300, singlePointCrossover, inversionMutation, 9449
90, 12360,00, 0,10, 0,40, 300, singlePointCrossover, scrambleMutation, 10050
90, 12240,00, 0,10, 0,40, 300, twoPointCrossover, flipMutation, 9689
90, 12220,00, 0,10, 0,80, 300, crossover, swapMutation, 3516
90, 12320,00, 0,10, 0,80, 300, singlePointCrossover, swapMutation, 2511
90, 12380,00, 0,10, 0,40, 300, crossover, scrambleMutation, 12185
90, 12310,00, 0,10, 0,60, 300, crossover, flipMutation, 10627
90, 12350,00, 0,10, 0,60, 300, crossover, scrambleMutation, 9841
90, 12400,00, 0,10, 0,40, 300, twoPointCrossover, scrambleMutation, 11822
90, 12310,00, 0,10, 0,80, 300, twoPointCrossover, swapMutation, 3244
90, 12310,00, 0,10, 0,60, 300, singlePointCrossover, flipMutation, 9944
90, 12380,00, 0,10, 0,40, 300, twoPointCrossover, inversionMutation, 12352
90, 12290,00, 0,15, 0,20, 300, crossover, swapMutation, 3019
90, 12380,00, 0,10, 0,60, 300, singlePointCrossover, inversionMutation, 9976
90, 12380,00, 0,10, 0,60, 300, singlePointCrossover, scrambleMutation, 10096
