Iteration, Diversity, Elitism Rate, Mutation Rate, Population Size, Crossover Type, Mutation Type
470, 298, 0,05, 0,20, 300, crossover, swapMutation
480, 299, 0,05, 0,20, 300, crossover, swapMutation
490, 300, 0,05, 0,20, 300, crossover, swapMutation
500, 300, 0,05, 0,20, 300, crossover, swapMutation
10, 359, 0,05, 0,20, 300, crossover, scrambleMutation
20, 409, 0,05, 0,20, 300, crossover, scrambleMutation
30, 469, 0,05, 0,20, 300, crossover, scrambleMutation
40, 521, 0,05, 0,20, 300, crossover, scrambleMutation
50, 589, 0,05, 0,20, 300, crossover, scrambleMutation
60, 630, 0,05, 0,20, 300, crossover, scrambleMutation
70, 697, 0,05, 0,20, 300, crossover, scrambleMutation
80, 777, 0,05, 0,20, 300, crossover, scrambleMutation
90, 854, 0,05, 0,20, 300, crossover, scrambleMutation
100, 906, 0,05, 0,20, 300, crossover, scrambleMutation
110, 996, 0,05, 0,20, 300, crossover, scrambleMutation
120, 1049, 0,05, 0,20, 300, crossover, scrambleMutation
130, 1118, 0,05, 0,20, 300, crossover, scrambleMutation
140, 1157, 0,05, 0,20, 300, crossover, scrambleMutation
150, 1196, 0,05, 0,20, 300, crossover, scrambleMutation
160, 1297, 0,05, 0,20, 300, crossover, scrambleMutation
170, 1373, 0,05, 0,20, 300, crossover, scrambleMutation
180, 1451, 0,05, 0,20, 300, crossover, scrambleMutation
190, 1526, 0,05, 0,20, 300, crossover, scrambleMutation
200, 1571, 0,05, 0,20, 300, crossover, scrambleMutation
210, 1648, 0,05, 0,20, 300, crossover, scrambleMutation
220, 1735, 0,05, 0,20, 300, crossover, scrambleMutation
230, 1791, 0,05, 0,20, 300, crossover, scrambleMutation
240, 1879, 0,05, 0,20, 300, crossover, scrambleMutation
250, 1944, 0,05, 0,20, 300, crossover, scrambleMutation
260, 2000, 0,05, 0,20, 300, crossover, scrambleMutation
270, 2049, 0,05, 0,20, 300, crossover, scrambleMutation
280, 2117, 0,05, 0,20, 300, crossover, scrambleMutation
290, 2204, 0,05, 0,20, 300, crossover, scrambleMutation
300, 2267, 0,05, 0,20, 300, crossover, scrambleMutation
310, 2341, 0,05, 0,20, 300, crossover, scrambleMutation
320, 2421, 0,05, 0,20, 300, crossover, scrambleMutation
330, 2504, 0,05, 0,20, 300, crossover, scrambleMutation
340, 2584, 0,05, 0,20, 300, crossover, scrambleMutation
350, 2661, 0,05, 0,20, 300, crossover, scrambleMutation
360, 2755, 0,05, 0,20, 300, crossover, scrambleMutation
370, 2819, 0,05, 0,20, 300, crossover, scrambleMutation
380, 2889, 0,05, 0,20, 300, crossover, scrambleMutation
390, 2969, 0,05, 0,20, 300, crossover, scrambleMutation
400, 3058, 0,05, 0,20, 300, crossover, scrambleMutation
410, 3128, 0,05, 0,20, 300, crossover, scrambleMutation
420, 3169, 0,05, 0,20, 300, crossover, scrambleMutation
430, 3255, 0,05, 0,20, 300, crossover, scrambleMutation
440, 3298, 0,05, 0,20, 300, crossover, scrambleMutation
450, 3388, 0,05, 0,20, 300, crossover, scrambleMutation
460, 3469, 0,05, 0,20, 300, crossover, scrambleMutation
470, 3557, 0,05, 0,20, 300, crossover, scrambleMutation
480, 3604, 0,05, 0,20, 300, crossover, scrambleMutation
490, 3659, 0,05, 0,20, 300, crossover, scrambleMutation
500, 3735, 0,05, 0,20, 300, crossover, scrambleMutation
10, 378, 0,05, 0,20, 300, crossover, inversionMutation
20, 448, 0,05, 0,20, 300, crossover, inversionMutation
30, 507, 0,05, 0,20, 300, crossover, inversionMutation
40, 555, 0,05, 0,20, 300, crossover, inversionMutation
50, 640, 0,05, 0,20, 300, crossover, inversionMutation
60, 706, 0,05, 0,20, 300, crossover, inversionMutation
70, 774, 0,05, 0,20, 300, crossover, inversionMutation
80, 816, 0,05, 0,20, 300, crossover, inversionMutation
90, 875, 0,05, 0,20, 300, crossover, inversionMutation
100, 953, 0,05, 0,20, 300, crossover, inversionMutation
110, 1026, 0,05, 0,20, 300, crossover, inversionMutation
120, 1093, 0,05, 0,20, 300, crossover, inversionMutation
130, 1161, 0,05, 0,20, 300, crossover, inversionMutation
140, 1240, 0,05, 0,20, 300, crossover, inversionMutation
150, 1317, 0,05, 0,20, 300, crossover, inversionMutation
160, 1363, 0,05, 0,20, 300, crossover, inversionMutation
170, 1437, 0,05, 0,20, 300, crossover, inversionMutation
180, 1493, 0,05, 0,20, 300, crossover, inversionMutation
190, 1587, 0,05, 0,20, 300, crossover, inversionMutation
200, 1655, 0,05, 0,20, 300, crossover, inversionMutation
210, 1731, 0,05, 0,20, 300, crossover, inversionMutation
220, 1789, 0,05, 0,20, 300, crossover, inversionMutation
230, 1860, 0,05, 0,20, 300, crossover, inversionMutation
240, 1906, 0,05, 0,20, 300, crossover, inversionMutation
250, 1981, 0,05, 0,20, 300, crossover, inversionMutation
260, 2050, 0,05, 0,20, 300, crossover, inversionMutation
270, 2155, 0,05, 0,20, 300, crossover, inversionMutation
280, 2210, 0,05, 0,20, 300, crossover, inversionMutation
290, 2286, 0,05, 0,20, 300, crossover, inversionMutation
300, 2365, 0,05, 0,20, 300, crossover, inversionMutation
310, 2438, 0,05, 0,20, 300, crossover, inversionMutation
320, 2488, 0,05, 0,20, 300, crossover, inversionMutation
330, 2556, 0,05, 0,20, 300, crossover, inversionMutation
340, 2603, 0,05, 0,20, 300, crossover, inversionMutation
350, 2669, 0,05, 0,20, 300, crossover, inversionMutation
360, 2722, 0,05, 0,20, 300, crossover, inversionMutation
370, 2819, 0,05, 0,20, 300, crossover, inversionMutation
380, 2858, 0,05, 0,20, 300, crossover, inversionMutation
390, 2943, 0,05, 0,20, 300, crossover, inversionMutation
400, 3020, 0,05, 0,20, 300, crossover, inversionMutation
410, 3091, 0,05, 0,20, 300, crossover, inversionMutation
420, 3188, 0,05, 0,20, 300, crossover, inversionMutation
430, 3255, 0,05, 0,20, 300, crossover, inversionMutation
440, 3324, 0,05, 0,20, 300, crossover, inversionMutation
450, 3381, 0,05, 0,20, 300, crossover, inversionMutation
460, 3436, 0,05, 0,20, 300, crossover, inversionMutation
470, 3507, 0,05, 0,20, 300, crossover, inversionMutation
480, 3570, 0,05, 0,20, 300, crossover, inversionMutation
490, 3681, 0,05, 0,20, 300, crossover, inversionMutation
500, 3728, 0,05, 0,20, 300, crossover, inversionMutation
10, 367, 0,05, 0,20, 300, singlePointCrossover, flipMutation
20, 483, 0,05, 0,20, 300, singlePointCrossover, flipMutation
30, 581, 0,05, 0,20, 300, singlePointCrossover, flipMutation
40, 651, 0,05, 0,20, 300, singlePointCrossover, flipMutation
50, 746, 0,05, 0,20, 300, singlePointCrossover, flipMutation
60, 838, 0,05, 0,20, 300, singlePointCrossover, flipMutation
70, 941, 0,05, 0,20, 300, singlePointCrossover, flipMutation
80, 1031, 0,05, 0,20, 300, singlePointCrossover, flipMutation
90, 1120, 0,05, 0,20, 300, singlePointCrossover, flipMutation
100, 1211, 0,05, 0,20, 300, singlePointCrossover, flipMutation
110, 1312, 0,05, 0,20, 300, singlePointCrossover, flipMutation
120, 1406, 0,05, 0,20, 300, singlePointCrossover, flipMutation
130, 1513, 0,05, 0,20, 300, singlePointCrossover, flipMutation
140, 1588, 0,05, 0,20, 300, singlePointCrossover, flipMutation
150, 1704, 0,05, 0,20, 300, singlePointCrossover, flipMutation
160, 1821, 0,05, 0,20, 300, singlePointCrossover, flipMutation
170, 1903, 0,05, 0,20, 300, singlePointCrossover, flipMutation
180, 1989, 0,05, 0,20, 300, singlePointCrossover, flipMutation
